berita;ringkasan;url
Sebelumnya, Gubernur DKI Jakarta Anies Baswedan mengatakan pihaknya membongkar JPO Tosari untuk kemudian digantikan oleh pelican crossing.;JPO Tosari digantikan oleh pelican crossing.;https://www.cnnindonesia.com/nasional/20181214194115-20-353801/jpo-tosari-dibongkar-malam-ini-rekayasa-lalu-lintas-digelar
Pemprov DKI diketahui juga telah mencopot JPO Bundaran Hotel Indonesia (HI) yang terletak di sebelah utara Bundaran HI. ;Pemprov DKI mencopot JPO Bundaran HI.;https://www.cnnindonesia.com/nasional/20181214194115-20-353801/jpo-tosari-dibongkar-malam-ini-rekayasa-lalu-lintas-digelar
Polda Metro Jaya mengusulkan aturan ganjil-genap pada tahun depan diberlakukan selama 15 jam penuh, mulai pukul 06.00 hingga 21.00.;Polda Metro Jaya mengusulkan aturan ganjil-genap diberlakukan  15 jam.;https://www.cnnindonesia.com/nasional/20181218173101-20-354627/tahun-depan-ganjil-genap-dki-diusulkan-15-jam-penuh
Kasubdit Gakkumdu Dirlantas Polda Metro Jaya Ajun Komisaris Besar Budiyanto menilai skema ganjil genap ini ampuh menekan angka kemacetan lalu lintas di sejumlah ruas di DKI Jakarta.;Skema ganjil genap ampuh menekan angka kemacetan lalu lintas di DKI Jakarta.;https://www.cnnindonesia.com/nasional/20181218173101-20-354627/tahun-depan-ganjil-genap-dki-diusulkan-15-jam-penuh
Ia menjelaskan, usulan skema aturan ganjil genap itu hanya berlaku pada Senin hingga Jumat. Sementara itu, pada Sabtu, Minggu, dan hari libur nasional aturan ganjil genap tidak diberlakukan.;Usulan skema aturan ganjil genap hanya berlaku Senin hingga Jumat.;https://www.cnnindonesia.com/nasional/20181218173101-20-354627/tahun-depan-ganjil-genap-dki-diusulkan-15-jam-penuh
Diketahui sebelumnya, Pemerintah Provinsi DKI Jakarta, pascagelaran Asian Games 2018 pada 18 Agustus hingga 2 September 2018, memperpanjang kebijakan perluasan ganjil-genap hingga 31 Desember 2018.;Pemerintah Provinsi DKI Jakarta memperpanjang kebijakan ganjil-genap hingga 31 Desember 2018.;https://www.cnnindonesia.com/nasional/20181218173101-20-354627/tahun-depan-ganjil-genap-dki-diusulkan-15-jam-penuh
Pelaksana tugas (Plt) Kepala Dinas Perhubungan DKI Sigit Wijatmoko menyebut pihaknya mengkaji usulan perpanjangan skema ganjil genap tahun depan.;Dinas Perhubungan DKI mengkaji perpanjangan skema ganjil genap.;https://www.cnnindonesia.com/nasional/20181218203742-20-354708/dishub-dki-kaji-usulan-ganjil-genap-15-jam-penuh-tahun-depan
Sigit mengatakan sejauh ini menguat usulan soal durasi penerapan ganjil genap selama 15 jam dan penerapan sistem ganjil genap yang dibagi menjadi dua periode waktu, yakni pukul 06.00-10.00 dan pukul 16.00-21.00 WIB.;Sistem ganjil genap dibagi menjadi dua periode waktu.;https://www.cnnindonesia.com/nasional/20181218203742-20-354708/dishub-dki-kaji-usulan-ganjil-genap-15-jam-penuh-tahun-depan
Jalan Raya Gubeng Surabaya dikabarkan amblas. Akibatnya jalan tersebut tertutup total, pada Selasa (18/12) malam.;Jalan Raya Gudeng Surabaya amblas.;https://www.cnnindonesia.com/nasional/20181218231731-20-354738/jalan-raya-gubeng-surabaya-amblas-8-meter-tak-ada-korban
Eddy memastikan tidak ada korban jiwa atas amblasnya Jalan Gubeng. Dia pun mengaku belum bisa memastikan penyebab amblasnya Jalan Gubeng tersebut.;Eddy memastikan tidak ada korban jiwa. ;https://www.cnnindonesia.com/nasional/20181218231731-20-354738/jalan-raya-gubeng-surabaya-amblas-8-meter-tak-ada-korban
Arus lalu lintas di Jalan Raya Gubeng pun padat dan macet. Banyak pengendara yang tertahan di ruas itu.;Arus lalu lintas Jalan Raya Gubeng padat dan macet.;https://www.cnnindonesia.com/nasional/20181218231731-20-354738/jalan-raya-gubeng-surabaya-amblas-8-meter-tak-ada-korban
Untuk saat ini, kata dia, pihaknya bersama pihak terkait seperti Satlantas Poltestabes Surabaya dan Dinas Perhubungan Surabaya masih melakukan penjagaan di area tersebut.;Satlantas Poltestabes Surabaya dan Dinas Perhubungan Surabaya melakukan penjagaan di area tersebut..;https://www.cnnindonesia.com/nasional/20181218231731-20-354738/jalan-raya-gubeng-surabaya-amblas-8-meter-tak-ada-korban
Korps Lalu Lintas (Korlantas) Polri memprediksi puncak arus mudik libur Natal 2018 dan Tahun Baru 2019 di ruas Tol Jakarta-Cikampek terjadi pada Jumat (21/12) dan Sabtu (22/12).;Korlantas Polri memprediksi puncak arus mudik terjadi pada Jumat dan Sabtu.;https://www.cnnindonesia.com/nasional/20181218041122-20-354433/puncak-mudik-natal-dan-tahun-baru-tol-cikampek-21-22-desember
Sedangkan untuk arus balik ke Jakarta, diprediksi akan terjadi sebanyak dua kali yakni pada 26 Desember dan 1 Januari.;Arus balik ke Jakarta diprediksi terjadi dua kali.;https://www.cnnindonesia.com/nasional/20181218041122-20-354433/puncak-mudik-natal-dan-tahun-baru-tol-cikampek-21-22-desember
Menurutnya, prediksi itu berdasarkan pada analisa terhadap data tahun lalu, di mana volume kendaraan yang melintasi ruas Tol Jakarta-Cikampek saat libur Natal dan Tahun Baru hanya meningkat sekitar tiga hingga lima persen dari hari biasa.;Volume kendaraan yang melintasi Tol Jakarta-Cikampek meningkat tiga hingga lima persen.;https://www.cnnindonesia.com/nasional/20181218041122-20-354433/puncak-mudik-natal-dan-tahun-baru-tol-cikampek-21-22-desember
Kasubdit Gakkum Ditlantas Polda Metro Jaya, AKBP Budiyanto menyatakan sebanyak 484  kendaraan telah diblokir karena tidak mematuhi kewajiban hukum setelah terjaring tilang elektronik atau Electronic Traffic Law Enforcement (E-TLE).;484 kendaraan diblokir setelah terjaring E-TLE.;https://www.cnnindonesia.com/nasional/20181218053051-12-354439/polda-metro-blokir-484-kendaraan-terjaring-tilang-elektronik
Sistem penegakan hukum E-TLE sudah berjalan selama 46 hari, terhitung sejak tanggal 1 November sampai 16 Desember 2018.;E-TLE sudah berjalan 46 hari.;https://www.cnnindonesia.com/nasional/20181218053051-12-354439/polda-metro-blokir-484-kendaraan-terjaring-tilang-elektronik
Terhitung sejak tanggal 1 November 2018, ada 4.950 kendaraan tertangkap kamera elektronik melanggar lalu lintas. ;4.950 kendaraan tertangkap kamera melanggar lalu lintas.;https://www.cnnindonesia.com/nasional/20181218053051-12-354439/polda-metro-blokir-484-kendaraan-terjaring-tilang-elektronik
Pelanggar yang terkonfirmasi melanggar sebanyak 3.210. Kemudian yang telah mengkonfirmasi pelanggaran baru 889.;Pelanggar yang terkonfirmasi melanggar sebanyak 3.210;https://www.cnnindonesia.com/nasional/20181218053051-12-354439/polda-metro-blokir-484-kendaraan-terjaring-tilang-elektronik
Lalu lintas di Jalan Gubeng saat itu sedang cukup ramai. Ada beberapa mobil dan sepeda motor yang melintas.;Lalu lintas di Jalan Gubeng cukup ramai.;https://www.cnnindonesia.com/nasional/20181219011154-20-354754/gemuruh-dan-gempa-kecil-terjadi-sebelum-jalan-gubeng-amblas
Pantauan CNNIndonesia.com di lokasi, arus lalu lintas di Raya Gubeng kini pun ditutup total. ;Arus lalu lintas di Raya Gubeng ditutup total.;https://www.cnnindonesia.com/nasional/20181219011154-20-354754/gemuruh-dan-gempa-kecil-terjadi-sebelum-jalan-gubeng-amblas
Kendati demikian tak sedikit warga yang penasaran ingin melihat langsung jurang amblesan tersebut.;Warga penasaran ingin melihat jurang amblesan.;https://www.cnnindonesia.com/nasional/20181219011154-20-354754/gemuruh-dan-gempa-kecil-terjadi-sebelum-jalan-gubeng-amblas
Kepala Badan Penanggulangan Bencana dan Perlindungan Masyarakat (BPB Linmas) Kota Surabaya Eddy Christijanto mengatakan tidak ada korban jiwa dalam peristiwa itu.;Eddy Christijanto mengatakan tidak ada korban jiwa dalam peristiwa itu.;https://www.cnnindonesia.com/nasional/20181219011154-20-354754/gemuruh-dan-gempa-kecil-terjadi-sebelum-jalan-gubeng-amblas
Sejumlah petugas tengah melakukan proses evakuasi di Jalan Raya Gubeng Surabaya yang amblas, Selasa (18/12) malam.;Petugas melakukan evakuasi di Jalan Raya Gubeng Surabaya.;https://www.cnnindonesia.com/nasional/20181219012948-20-354755/polisi-dan-tagana-evakuasi-cari-korban-amblas-di-jalan-gubeng
Evakuasi dilakukan untuk memastikan apakah ada korban atau tidak dalam kejadian tersebut.;Evakuasi untuk memastikan ada korban atau tidak.;https://www.cnnindonesia.com/nasional/20181219012948-20-354755/polisi-dan-tagana-evakuasi-cari-korban-amblas-di-jalan-gubeng
Saat ini kepolisian beserta pihak lainnya tengah melakukan pencarian apa ada korban yang terperosok atau tidak. Selain itu juga mengidentifikasi penyebab amblasnya Jalan Gubeng.;Kepolisian melakukan pencarian ada tidaknya korban yang terperosok.;https://www.cnnindonesia.com/nasional/20181219012948-20-354755/polisi-dan-tagana-evakuasi-cari-korban-amblas-di-jalan-gubeng
Sebelumnya, Kepala Badan Penanggulangan Bencana dan Perlindungan Masyarakat (BPB Linmas) Kota Surabaya Eddy Christijanto menduga Jalan Gubeng amblas disebabkan oleh pembangunan basement di sekitar jalan itu.;Eddy Christijanto menduga Jalan Gubeng amblas disebabkan oleh pembangunan basement.;https://www.cnnindonesia.com/nasional/20181219012948-20-354755/polisi-dan-tagana-evakuasi-cari-korban-amblas-di-jalan-gubeng
Kapolda Jawa Timur Irjen Pol Luki Hermawan mengatakan polisi telah meminta keterangan tiga orang saksi, menyusul amblasnya Jalan Raya Gubeng Surabaya pada Selasa (18/12) malam.;Polisi meminta keterangan tiga orang saksi.;https://www.cnnindonesia.com/nasional/20181219051932-20-354764/jalan-gubeng-amblas-polisi-amankan-tiga-pekerja-proyek
PT PLN (Persero) Unit Induk Distribusi Jawa Timur memadamkan listrik karena tiang tegangan menengah 20 kV dan 2 trafo roboh akibat peristiwa tanah ambles di Jalan Raya Gubeng, Surabaya, Selasa (18/12) malam.;PT PLN memadamkan listrik karena tiang tegangan menengah roboh.;https://www.cnnindonesia.com/nasional/20181219070802-20-354771/jalan-gubeng-amblas-listrik-padam-akibat-tiang-roboh
Manager Komunikasi PT PLN UID Jatim, Fenny Nurhayati di Surabaya, Rabu mengatakan, aliran listrik beberapa pelanggan di kawasan itu terpaksa dipadamkan untuk proses evakuasi travo, tiang dan kabel.;Aliran listrik pelanggan terpaksa dipadamkan untuk proses evakuasi.;https://www.cnnindonesia.com/nasional/20181219070802-20-354771/jalan-gubeng-amblas-listrik-padam-akibat-tiang-roboh
Fenny menerima kabar robohnya tiang listrik pada Rabu malam sekitar pukul 21.32 WIB, tepatnya di Jalan Raya Gubeng No 9. ;Fenny menerima kabar robohnya tiang listrik pukul 21.32 WIB.;https://www.cnnindonesia.com/nasional/20181219070802-20-354771/jalan-gubeng-amblas-listrik-padam-akibat-tiang-roboh
Fenny mengatakan, proses penormalan dan pemasangan tiang diupayakan bisa segera dilakukan, setelah rekan-rekan dari UP3 Surabaya Selatan melakukan survei dan perencanaan penempatan tiang dan penarikan jaringan.;Proses penormalan dan pemasangan tiang diupayakan bisa segera dilakukan.;https://www.cnnindonesia.com/nasional/20181219070802-20-354771/jalan-gubeng-amblas-listrik-padam-akibat-tiang-roboh
Jalan Raya Gubeng, Surabaya, amblas pada Selasa (18/12) malam diduga karena proyek pengerjaan basement Rumah Sakit Siloam. Lokasi amblasnya jalan tak jauh dari rumah sakit tersebut.;Jalan Raya Gubeng amblas diduga karena proyek pengerjaan basement.;cnnindonesia.com/nasional/20181219074947-20-354775/jalan-gubeng-amblas-diduga-karena-proyek-basement-rs-siloam
Pada Rabu (19/12) pagi, petugas Basarnas juga melakukan penyisiran di lokasi kejadian untuk mencari korban. Sejauh ini belum ada korban akibat kejadian tersebut. Polisi juga berjaga di lokasi kejadian.;Petugas Basarnas melakukan penyisiran di lokasi kejadian. Sejauh ini belum ada korban.;cnnindonesia.com/nasional/20181219074947-20-354775/jalan-gubeng-amblas-diduga-karena-proyek-basement-rs-siloam
Polrestabes Surabaya mengalihkan arus lalu lintas di Jalan Raya Gubeng usai kejadian tanah ambles pada Selasa (18/12) malam. Pengalihan ini karena polisi menutup arus lalu lintas di jalan tersebut.;Polrestabes Surabaya mengalihkan arus lalu lintas di Jalan Raya Gubeng.;https://www.cnnindonesia.com/nasional/20181219083321-20-354777/lalu-lintas-gubeng-dialihkan-warga-kerubungi-tanah-amblas
Selain itu, kata dia, penutupan total dilakukan di Jalan Sumbawa yang lokasinya tidak jauh dari titik amblesnya jalan. ;Penutupan total dilakukan di Jalan Sumbawa.;https://www.cnnindonesia.com/nasional/20181219083321-20-354777/lalu-lintas-gubeng-dialihkan-warga-kerubungi-tanah-amblas
Pihaknya mengimbau kepada pengendara dan pengguna jalan untuk tetap selalu berhati-hati serta bersabar saat berada di jalan.;Imbauan untuk berhati-hati serta bersabar.;https://www.cnnindonesia.com/nasional/20181219083321-20-354777/lalu-lintas-gubeng-dialihkan-warga-kerubungi-tanah-amblas
Meski begitu, petugas keamanan hanya membolehkan warga melihat dari jarak sekitar 100 meter dari lokasi amblesnya tanah. Mengingat saat ini di lokasi sudah dipasang pembatas berlapis.;Petugas keamanan membolehkan warga melihat dari jarak 100 meter.;https://www.cnnindonesia.com/nasional/20181219083321-20-354777/lalu-lintas-gubeng-dialihkan-warga-kerubungi-tanah-amblas
Kepolisian Daerah Jawa Timur masih menyelidiki penyebab amblasnya Jalan Raya Gubeng, Surabaya. Polisi menyebut ada rongga tanah di lokasi proyek pengerjaan basement RS Siloam sejak Februari 2018.;Kepolisian Daerah Jawa Timur menyelidiki penyebab amblasnya Jalan Raya Gubeng. Polisi menyebut ada rongga tanah di lokasi.;https://www.cnnindonesia.com/nasional/20181219143151-20-354896/jalan-gubeng-amblas-ada-rongga-tanah-sejak-februari
Polisi telah meminta keterangan 11 orang pekerja dari tiga perusahaan kontraktor yang mengerjakan proyek tersebut.;Polisi meminta keterangan 11 orang pekerja.;https://www.cnnindonesia.com/nasional/20181219143151-20-354896/jalan-gubeng-amblas-ada-rongga-tanah-sejak-februari
Berdasarkan hasil interogasi itu, Luki mengatakan sejak Februari lalu muncul saran terkait penanaman paku bumi. Saran itu muncul ketika ditemukan ada rongga-rongga tanah di lokasi proyek. Polisi akan mendalami temuan itu.;Sejak Februari muncul saran penanaman paku bumi. Saran itu muncul ketika ditemukan rongga-rongga tanah.;https://www.cnnindonesia.com/nasional/20181219143151-20-354896/jalan-gubeng-amblas-ada-rongga-tanah-sejak-februari
Sebelumnya, Wakil Wali Kota Surabaya Wisnu Sakti Buana mengatakan penyebab amblasnya Jalan Gubeng diduga karena konstruksi basement RS Siloam yang menyalahi aturan.;Amblasnya Jalan Gubeng diduga karena konstruksi basement RS Siloam yang menyalahi aturan.;https://www.cnnindonesia.com/nasional/20181219143151-20-354896/jalan-gubeng-amblas-ada-rongga-tanah-sejak-februari
Kepala Pusat Data, Informasi, dan Humas Badan Nasional Penanggulanan Bencana (BNPB) Sutopo Purwo Nugroho menyebut peristiwa amblasnya tanah di Jalan Raya Gubeng, Surabaya, pada Selasa (18/12) malam, disebabkan oleh kesalahan konstruksi pembangunan rumah sakit, bukan gempa.;Amblasnya tanah di Jalan Raya Gubeng bukan disebabkan oleh gempa.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Menurut dia, pembangunan rubanah atau basement rumah sakit itu tidak menggunakan dinding penahan atau retaining wall. ;Pembangunan rubanah tidak menggunakan dinding penahan.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Walhasil, terjadi dua kali amblasan tanah, yakni pukul 21.41 WIB dan 22.30 WIB, dan menghasilkan cekungan dengan kedalaman 30 meter dengan lebar 8 meter.;Terjadi dua kali amblasan tanah yakni pukul 21.41 WIB dan 22.30 WIB.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Sutopo juga memastikan tanah ambles itu tidak ada hubungannya dengan aktivitas tektonik atau gempa bumi dan bukan merupakan likuefaksi karena tidak ada fenomena mencairnya material tanah di lokasi kejadian.;Sutopo memastikan tanah ambles tidak ada hubungannya dengan gempa bumi dan bukan likuefaksi.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Ia pun menyarankan untuk segera dibentuk tim independen guna menyelidiki kejadian tersebut. ;Ia menyarankan pembentukan tim independen.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Selain itu, kata Sutopo, Pemerintah Kota Surabaya harus mengevaluasi proses perizinan dan mekanisme pengawasan terhadap pelaksanaan konstruksi.;Pemerintah Kota Surabaya harus mengevaluasi proses perizinan dan pengawasan.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Saat ini Kapolda Jawa Timur Irjen Luki Hermawan sedang melakukan pemeriksaan di RS Siloam, tempat proyek pembuatan rubanah yang diduga jadi penyebab utama amblasnya Jalan Raya Gubeng.;Luki Hermawan melakukan pemeriksaan di RS Siloam.;https://www.cnnindonesia.com/nasional/20181219161727-20-354984/bnpb-jalan-gubeng-amblas-akibat-konstruksi-rs-bukan-gempa
Direktorat Lalu Lintas Polda Metro Jaya menyebutkan jumlah kecelakaan lalu lintas pada rentang Januari hingga November 2018 meningkat dibanding periode yang sama di tahun sebelumnya.;Jumlah kecelakaan lalu lintas pada rentang Januari hingga November 2018 meningkat.;https://www.cnnindonesia.com/nasional/20181220214728-20-355379/kecelakaan-di-jakarta-naik-5-persen-sepeda-motor-mendominasi
Pada 2018 tercatat jumlah kecelakaan 5.400 kejadian atau meningkat 5 persen dibanding tahun sebelumnya yang sebanyak 5.140 kejadian. ;Jumlah kecelakaan pada 2018 meningkat 5 persen.;https://www.cnnindonesia.com/nasional/20181220214728-20-355379/kecelakaan-di-jakarta-naik-5-persen-sepeda-motor-mendominasi
Meski terjadi peningkatan kecelakaan lalu lintas, jumlah korban meninggal dunia justru berkurang dibanding tahun sebelumnya.;Jumlah korban meninggal dunia berkurang.;https://www.cnnindonesia.com/nasional/20181220214728-20-355379/kecelakaan-di-jakarta-naik-5-persen-sepeda-motor-mendominasi
